"REC","DIST","NAME","GISNAME","DISTNUM","SCHNUM","M","B","G3","G4","G5","G6","G7","G8",
5,"NORTH KNOX SCHOOL CORP","NORTH KNOX WEST ELEMENTARY","N KNOX W ES",4315,3545,"A","P",26,35,37,35,0,0,
5,"NORTH KNOX SCHOOL CORP","NORTH KNOX EAST ELEM & JR HIGH","N KNOX E ESJR",4315,3549,"A","P",25,24,25,34,96,103,
5,"SOUTH KNOX SCHOOL CORP","SOUTH KNOX ELEMENTARY SCHOOL","SOUTH KNOX ES",4325,3489,"A","P",98,97,91,101,0,0,
5,"SOUTH KNOX SCHOOL CORP","SOUTH KNOX MIDDLE-HIGH SCHOOL","SOUTH KNOX HS",4325,3490,"A","P",0,0,0,0,94,91,
5,"VINCENNES COMMUNITY SCH CORP","BENJAMIN FRANKLIN ELEM SCHOOL","BFRANKLIN E V",4335,3509,"A","P",48,62,77,0,0,0,
5,"VINCENNES COMMUNITY SCH CORP","GEORGE ROGERS CLARK SCH","GR CLARK SCH",4335,3557,"A","P",0,0,0,206,191,233,
5,"VINCENNES COMMUNITY SCH CORP","JAMES WHITCOMB RILEY ELEM SCH","JW RILEY ES V",4335,3573,"A","P",32,23,32,0,0,0,
5,"VINCENNES COMMUNITY SCH CORP","TECUMSEH-HARRISON ELEM SCH","TECUMSEHHARRI",4335,3577,"A","P",59,63,58,0,0,0,
5,"VINCENNES COMMUNITY SCH CORP","FRANCES VIGO ELEMENTARY SCH","FRANCES VIGO",4335,3581,"A","P",55,59,43,0,0,0,
5,"WAWASEE COMMUNITY SCHOOL CORP","NORTH WEBSTER ELEMENTARY SCH","NORTH WEBSTER",4345,3625,"A","P",84,106,90,0,0,0,
5,"WAWASEE COMMUNITY SCHOOL CORP","WAWASEE MIDDLE SCHOOL","WAWASEE MS",4345,3630,"A","P",0,0,0,173,193,172,
5,"WAWASEE COMMUNITY SCHOOL CORP","MILFORD SCHOOL","MILFORD ES MI",4345,3635,"A","P",61,76,61,85,68,85,
5,"WAWASEE COMMUNITY SCHOOL CORP","SYRACUSE ELEMENTARY SCHOOL","SYRACUSE ES",4345,3637,"A","P",87,89,84,0,0,0,
5,"WARSAW COMMUNITY SCHOOLS","CLAYPOOL ELEMENTARY SCHOOL","CLAYPOOL ELEM",4415,3589,"A","P",58,51,51,39,0,0,
5,"WARSAW COMMUNITY SCHOOLS","LAKEVIEW MIDDLE SCHOOL","LAKEVIEW M WA",4415,3607,"A","P",0,0,0,0,268,271,
5,"WARSAW COMMUNITY SCHOOLS","EISENHOWER ELEMENTARY SCHOOL","EISENHOWER ES",4415,3608,"A","P",78,52,67,59,0,0,
5,"WARSAW COMMUNITY SCHOOLS","HARRISON ELEMENTARY SCHOOL","HARRISON E WA",4415,3610,"A","P",74,76,80,88,0,0,
5,"WARSAW COMMUNITY SCHOOLS","LEESBURG ELEMENTARY SCHOOL","LEESBURG ES",4415,3613,"A","P",71,91,64,70,0,0,
5,"WARSAW COMMUNITY SCHOOLS","EDGEWOOD MIDDLE SCHOOL","EDGEWOOD MS W",4415,3653,"A","P",0,0,0,0,276,275,
5,"WARSAW COMMUNITY SCHOOLS","JEFFERSON ELEMENTARY SCHOOL","JEFFERSON E W",4415,3661,"A","P",64,81,70,63,0,0,
5,"WARSAW COMMUNITY SCHOOLS","LINCOLN ELEMENTARY SCHOOL","LINCOLN ES WA",4415,3665,"A","P",67,66,64,54,0,0,
5,"WARSAW COMMUNITY SCHOOLS","MADISON ELEMENTARY SCHOOL","MADISON E WAR",4415,3673,"A","P",82,99,70,78,0,0,
5,"WARSAW COMMUNITY SCHOOLS","WASHINGTON ELEMENTARY SCHOOL","WASHINGTN EWA",4415,3677,"A","P",40,50,88,51,0,0,
5,"TIPPECANOE VALLEY SCHOOL CORP","AKRON ELEMENTARY SCHOOL","AKRON ES",4445,2139,"A","P",66,64,77,0,0,0,
5,"TIPPECANOE VALLEY SCHOOL CORP","MENTONE ELEMENTARY SCHOOL","MENTONE ES",4445,3603,"A","P",82,107,79,0,0,0,
5,"TIPPECANOE VALLEY SCHOOL CORP","TIPPECANOE VALLEY MIDDLE SCH","TIPPECANOE VM",4445,3619,"A","P",0,0,0,189,167,177,
5,"WHITKO COMMUNITY SCHOOL CORP","PIERCETON ELEMENTARY SCHOOL","PIERCETON ES",4455,3642,"A","P",58,74,59,0,0,0,
5,"WHITKO COMMUNITY SCHOOL CORP","WHITKO MIDDLE SCH","WHITCO MS LAR",4455,3644,"A","P",0,0,0,151,146,169,
5,"WHITKO COMMUNITY SCHOOL CORP","SOUTH WHITLEY ELEMENTARY SCH","S WHITLEY ES",4455,9173,"A","P",58,55,74,0,0,0,
5,"PRAIRIE HEIGHTS COM SCH CORP","PRAIRIE HEIGHTS ELEM SCH","PRAIRIE HGT E",4515,3686,"A","P",105,110,0,0,0,0,
5,"PRAIRIE HEIGHTS COM SCH CORP","PRAIRIE HEIGHTS MIDDLE SCHOOL","PRAIRIE HGT M",4515,3688,"A","P",0,0,95,98,116,116,
5,"WESTVIEW SCHOOL CORPORATION","WESTVIEW JR-SR HIGH SCHOOL","WESTVIEW JRSR",4525,3697,"A","P",0,0,0,1,179,168,
5,"WESTVIEW SCHOOL CORPORATION","TOPEKA ELEMENTARY SCHOOL","TOPEKA ES",4525,3698,"A","P",64,72,0,0,0,0,
5,"WESTVIEW SCHOOL CORPORATION","WESTVIEW ELEMENTARY SCHOOL","WESTVIEW E TO",4525,3702,"A","P",0,0,234,197,0,0,
5,"WESTVIEW SCHOOL CORPORATION","MEADOWVIEW ELEMENTARY SCH","MEADOWVIEW EL",4525,3704,"A","P",76,87,2,0,0,0,
5,"WESTVIEW SCHOOL CORPORATION","SHIPSHEWANA-SCOTT ELEM SCHOOL","SHIPSHEWANASC",4525,3714,"A","P",74,70,0,0,0,0,
5,"LAKELAND SCHOOL CORPORATION","PARKSIDE ELEMENTARY SCHOOL","PARKSIDE ES L",4535,3731,"A","P",76,84,69,0,0,0,
5,"LAKELAND SCHOOL CORPORATION","WOLCOTT MILLS ELEMENTARY SCH","WOLCOTT MILLS",4535,3741,"A","P",44,39,42,0,0,0,
5,"LAKELAND SCHOOL CORPORATION","LAKELAND MIDDLE SCHOOL","LAKELAND JRHS",4535,3743,"A","P",0,0,0,168,173,170,
5,"LAKELAND SCHOOL CORPORATION","LIMA-BRIGHTON ELEMENTARY","LIMA BRIGHTON",4535,3745,"A","P",40,48,50,0,0,0,
5,"HANOVER COMMUNITY SCHOOL CORP","JANE BALL ELEMENTARY SCHOOL","JH BALL ES",4580,3781,"A","P",105,118,103,0,0,0,
5,"HANOVER COMMUNITY SCHOOL CORP","LINCOLN ELEMENTARY SCHOOL","LINCOLN ES",4580,3782,"A","P",50,56,75,0,0,0,
5,"HANOVER COMMUNITY SCHOOL CORP","HANOVER CENTRAL MIDDLE SCHOOL","HANOVER CENTR",4580,3784,"A","P",0,0,0,179,146,173,
5,"RIVER FOREST COMMUNITY SCH CORP","RIVER FOREST JR-SR HIGH SCHOOL","RIV FOREST SR",4590,3791,"A","P",0,0,0,0,110,98,
5,"RIVER FOREST COMMUNITY SCH CORP","HENRY S EVANS ELEMENTARY SCH","HENRY S EVANS",4590,3797,"A","P",42,48,33,1,0,0,
5,"RIVER FOREST COMMUNITY SCH CORP","RIVER FOREST ELEMENTARY SCH","RIV FOREST ES",4590,3801,"A","P",28,48,32,109,0,0,
5,"RIVER FOREST COMMUNITY SCH CORP","JOHN I MEISTER ELEMENTARY SCHOOL","J I MEISTER E",4590,3805,"A","P",44,50,47,0,0,0,
5,"MERRILLVILLE COMMUNITY SCHOOL","PIERCE MIDDLE SCHOOL","PIERCE MS MER",4600,3811,"A","P",0,0,2,0,539,587,
5,"MERRILLVILLE COMMUNITY SCHOOL","MERRILLVILLE INTERMEDIATE SCHOOL","HARRISON JRHS",4600,3813,"A","P",0,0,539,537,0,0,
5,"MERRILLVILLE COMMUNITY SCHOOL","HENRY P FIELER ELEM SCH","HP FIELER ES",4600,3821,"A","P",75,91,0,0,0,0,
5,"MERRILLVILLE COMMUNITY SCHOOL","HOMER IDDINGS ELEM SCH","HOMER IDDINGS",4600,3822,"A","P",145,143,0,0,0,0,
5,"MERRILLVILLE COMMUNITY SCHOOL","EDGAR L MILLER ELEM SCH","EL MILLER ES",4600,3826,"A","P",78,94,0,0,0,0,
5,"MERRILLVILLE COMMUNITY SCHOOL","JOHN WOOD ELEMENTARY SCHOOL","JOHN WOOD ES",4600,3827,"A","P",55,60,0,0,0,0,
5,"MERRILLVILLE COMMUNITY SCHOOL","JONAS E SALK ELEM SCH","JONAS E SALK",4600,3829,"A","P",137,142,0,0,0,0,
5,"LAKE CENTRAL SCHOOL CORP","MICHAEL GRIMMER MIDDLE SCHOOL","M GRIMMER MS",4615,3831,"A","P",0,0,234,236,253,265,
5,"LAKE CENTRAL SCHOOL CORP","KOLLING ELEMENTARY SCHOOL","KOLLING ES",4615,3837,"A","P",153,124,0,0,0,0,
5,"LAKE CENTRAL SCHOOL CORP","HAL E CLARK MIDDLE SCHOOL","CLARK MIDDLE",4615,3838,"A","P",0,0,282,275,287,285,
5,"LAKE CENTRAL SCHOOL CORP","GEORGE BIBICH ELEMENTARY SCH","GEORGE BIBICH",4615,3839,"A","P",108,115,0,0,0,0,
5,"LAKE CENTRAL SCHOOL CORP","JAMES H WATSON ELEM SCH","JH WATSON ES",4615,3840,"A","P",108,131,0,0,0,0,
5,"LAKE CENTRAL SCHOOL CORP","KAHLER MIDDLE SCHOOL","KAHLER MS",4615,3841,"A","P",0,0,285,274,307,274,
5,"LAKE CENTRAL SCHOOL CORP","PROTSMAN ELEMENTARY SCHOOL","PROTSMAN ES",4615,3843,"A","P",132,167,0,0,0,0,
5,"LAKE CENTRAL SCHOOL CORP","HOMAN ELEMENTARY SCHOOL","HOMAN ES",4615,4349,"A","P",121,113,0,0,0,0,
5,"LAKE CENTRAL SCHOOL CORP","PEIFER ELEMENTARY SCHOOL","PEIFER ES",4615,4351,"A","P",104,131,0,0,0,0,
5,"TRI-CREEK SCHOOL CORPORATION","OAK HILL ELEMENTARY SCHOOL","OAK HILL ES",4645,3753,"A","P",82,83,121,0,0,0,
5,"TRI-CREEK SCHOOL CORPORATION","LAKE PRAIRIE ELEMENTARY SCH","LAKE PRAIRIE",4645,3845,"A","P",76,79,88,0,0,0,
5,"TRI-CREEK SCHOOL CORPORATION","THREE CREEKS ELEM SCHOOL","THREE CREEKS",4645,3848,"A","P",81,114,86,0,0,0,
5,"TRI-CREEK SCHOOL CORPORATION","LOWELL MIDDLE SCHOOL","LOWELL MS LO",4645,3851,"A","P",0,0,0,288,271,310,
5,"LAKE RIDGE SCHOOLS","GRISSOM ELEMENTARY SCHOOL","GRISSOM ES",4650,3881,"A","P",41,49,42,0,0,0,
5,"LAKE RIDGE SCHOOLS","LONGFELLOW ELEMENTARY SCHOOL","LNGFELLOW E G",4650,3885,"A","P",66,55,71,0,0,0,
5,"LAKE RIDGE SCHOOLS","HOSFORD PARK ELEMENTARY","HOSFORD PARK",4650,3889,"A","P",57,44,55,0,0,0,
5,"LAKE RIDGE SCHOOLS","LAKE RIDGE MIDDLE SCHOOL","LAKE RIDGE MS",4650,3893,"A","P",0,0,0,145,152,160,
5,"CROWN POINT COMMUNITY SCH CORP","ROBERT TAFT MIDDLE SCHOOL","ROBERT TAFT J",4660,3761,"A","P",0,0,0,299,327,282,
5,"CROWN POINT COMMUNITY SCH CORP","DOUGLAS MACARTHUR ELEM SCH","DMACARTHUR EC",4660,3769,"A","P",68,76,89,3,0,0,
5,"CROWN POINT COMMUNITY SCH CORP","DWIGHT D EISENHOWER ELEM SCH","DD EISENHOWER",4660,3773,"A","P",84,66,94,0,0,0,
5,"CROWN POINT COMMUNITY SCH CORP","LAKE STREET ELEMENTARY SCHOOL","LAKE STREET E",4660,3903,"A","P",58,85,55,0,0,0,
5,"CROWN POINT COMMUNITY SCH CORP","SOLON ROBINSON ELEMENTARY SCH","SOLONROBINSON",4660,3905,"A","P",70,94,59,0,0,0,
5,"CROWN POINT COMMUNITY SCH CORP","JERRY ROSS ELEMENTARY SCHOOL","JERRY ROSS EL",4660,3907,"A","P",177,188,183,0,0,0,
5,"CROWN POINT COMMUNITY SCH CORP","TIMOTHY BALL ELEMENTARY SCH","TIMOTHY BALL",4660,3913,"A","P",83,83,91,0,0,0,
5,"CROWN POINT COMMUNITY SCH CORP","COLONEL JOHN WHEELER MIDDLE SCHL","COL JOHN WHEE",4660,3915,"A","P",0,0,0,263,312,292,
5,"SCHOOL CITY OF EAST CHICAGO","BENJAMIN FRANKLIN ELEM SCHOOL","BFRANKLIN E E",4670,3933,"A","P",0,0,388,361,0,0,
5,"SCHOOL CITY OF EAST CHICAGO","CARRIE GOSCH ELEMENTARY SCHOOL","CARRIE GOSCH",4670,3937,"A","P",69,68,0,0,0,0,
5,"SCHOOL CITY OF EAST CHICAGO","BENJAMIN HARRISON ELEMENTARY SCH","B HARRISON ES",4670,3941,"A","P",69,91,0,0,0,0,
5,"SCHOOL CITY OF EAST CHICAGO","ABRAHAM LINCOLN ELEMENTARY SCH","A LINCOLN EEC",4670,3945,"A","P",85,91,0,0,0,0,
5,"SCHOOL CITY OF EAST CHICAGO","WILLIAM MCKINLEY ELEMENTARY SCH","W MCKINLEY ES",4670,3953,"A","P",107,81,0,0,0,0,
5,"SCHOOL CITY OF EAST CHICAGO","GEORGE WASHINGTON ELEM SCHOOL","G WASH ES EC",4670,3961,"A","P",110,102,0,0,0,0,
5,"SCHOOL CITY OF EAST CHICAGO","JOSEPH L BLOCK JR HIGH SCHOOL","JL BLOCK JRHS",4670,3963,"A","P",0,0,0,0,345,299,
5,"LAKE STATION COMMUNITY SCHOOLS","THOMAS A EDISON JR-SR HS","TA EDISON JRS",4680,3965,"A","P",0,0,0,0,118,126,
5,"LAKE STATION COMMUNITY SCHOOLS","ALEXANDER HAMILTON ELEMENTARY SCH","A HAMILTON ES",4680,3973,"A","P",37,39,44,0,0,0,
5,"LAKE STATION COMMUNITY SCHOOLS","VIRGIL I BAILEY ELEMENTARY SCHOOL","VI BAILEY ES",4680,3975,"A","P",47,42,42,0,0,0,
5,"LAKE STATION COMMUNITY SCHOOLS","CENTRAL ELEMENTARY SCHOOL","CENTRAL ES LS",4680,3977,"A","P",0,0,0,100,0,0,
5,"LAKE STATION COMMUNITY SCHOOLS","CARL J POLK ELEMENTARY SCHOOL","CARL J POLK E",4680,3985,"A","P",45,34,24,0,0,0,
5,"GARY COMMUNITY SCHOOL CORP","LEW WALLACE (SCI TECH ENG MATH)","LEW WALLACE",4690,4029,"A","P",0,0,0,0,197,184,
5,"GARY COMMUNITY SCHOOL CORP","THEODORE ROOSEVELT CAR & TECH ACAD","THEODORE ROOS",4690,4033,"A","P",0,0,0,0,199,208,
5,"GARY COMMUNITY SCHOOL CORP","BENJAMIN BANNEKER ACHIEVEMENT CTR","B BANNEKER ES",4690,4053,"A","P",73,70,65,82,63,65,
5,"GARY COMMUNITY SCHOOL CORP","BEVERIDGE ELEMENTARY SCHOOL","BEVERIDGE ES",4690,4061,"A","P",72,88,82,66,0,0,
5,"GARY COMMUNITY SCHOOL CORP","BRUNSWICK ELEMENTARY SCHOOL","BRUNSWICK ES",4690,4065,"A","P",102,122,79,87,0,0,
5,"GARY COMMUNITY SCHOOL CORP","DR BERNARD C WATSON ACAD FOR BOYS","DR BERNARD C",4690,4081,"A","P",35,22,23,28,0,0,
5,"GARY COMMUNITY SCHOOL CORP","FRANKIE W MCCULLOUGH ACAD FOR GIRL","FRANKIE WOOD",4690,4086,"A","P",48,48,38,42,0,0,
5,"GARY COMMUNITY SCHOOL CORP","JEFFERSON ELEMENTARY SCHOOL","JEFFERSON EGA",4690,4104,"A","P",100,82,80,74,0,0,
5,"GARY COMMUNITY SCHOOL CORP","BAILLY PREPARATORY ACADEMY","BAILLY PREPAR",4690,4105,"A","P",79,77,69,83,0,0,
5,"GARY COMMUNITY SCHOOL CORP","JACQUES MARQUETTE ELEM SCHOOL","JACQUES MARQU",4690,4121,"A","P",104,106,83,73,0,0,
5,"GARY COMMUNITY SCHOOL CORP","GLEN PARK ACAD FOR EXCEL IN LRN","GLENN PARK AC",4690,4155,"A","P",79,115,72,52,0,0,
5,"GARY COMMUNITY SCHOOL CORP","WEST SIDE LEADERSHIP ACADEMY","WEST SIDE LEA",4690,4163,"A","P",0,0,0,0,203,229,
5,"GARY COMMUNITY SCHOOL CORP","DANIEL WEBSTER ELEM SCH","D WEBSTER ES",4690,4165,"A","P",55,55,52,50,0,0,
5,"GARY COMMUNITY SCHOOL CORP","WM A WIRT/EMERSON VPA","EMERSON SCH",4690,4168,"A","P",0,0,0,42,77,72,
5,"GARY COMMUNITY SCHOOL CORP","DANIEL HALE WILLIAMS ELEM SCH","DANIEL HALE",4690,4169,"A","P",85,85,75,54,0,0,
5,"GRIFFITH PUBLIC SCHOOLS","BEIRIGER ELEMENTARY SCHOOL","BEIRIGER ES",4700,4171,"A","P",40,50,42,48,0,0,
5,"GRIFFITH PUBLIC SCHOOLS","GRIFFITH MIDDLE SCHOOL","GRIFFITH JRHS",4700,4177,"A","P",0,0,0,0,209,228,
5,"GRIFFITH PUBLIC SCHOOLS","FRANKLIN ELEMENTARY SCHOOL","FRANKLIN ES G",4700,4181,"A","P",26,30,38,39,0,0,
5,"GRIFFITH PUBLIC SCHOOLS","ELDON READY ELEMENTARY SCHOOL","ELDON READY E",4700,4185,"A","P",59,74,56,77,0,0,
5,"GRIFFITH PUBLIC SCHOOLS","ELSIE WADSWORTH ELEM SCH","E WADSWORTH E",4700,4189,"A","P",50,46,50,45,0,0,
5,"SCHOOL CITY OF HAMMOND","GEORGE ROGERS CLARK MD/HS","GR CLARK MSHS",4710,4411,"A","P",0,0,0,229,222,213,
5,"SCHOOL CITY OF HAMMOND","DONALD E GAVIT MDL/HIGH SCH","DE GAVIT",4710,4413,"A","P",0,0,0,217,213,233,
5,"SCHOOL CITY OF HAMMOND","JOSEPH HESS ELEMENTARY SCHOOL","JOSEPH HESS E",4710,4422,"A","P",108,110,108,0,0,0,
5,"SCHOOL CITY OF HAMMOND","HENRY W EGGERS ELEM/MD SCH","HW EGGERS EMS",4710,4425,"A","P",0,0,0,266,234,204,
5,"SCHOOL CITY OF HAMMOND","CHARLES N SCOTT MIDDLE SCHOOL","CN SCOTT MS",4710,4433,"A","P",0,0,0,303,276,281,
5,"SCHOOL CITY OF HAMMOND","COLUMBIA ELEMENTARY SCHOOL","COLUMBIA ES H",4710,4447,"A","P",42,71,46,0,0,0,
5,"SCHOOL CITY OF HAMMOND","THOMAS A EDISON ELEM SCH","TA EDISON E H",4710,4449,"A","P",112,118,116,0,0,0,
5,"SCHOOL CITY OF HAMMOND","BENJAMIN FRANKLIN ELEM SCH","BFRANKLIN E W",4710,4451,"A","P",59,83,45,0,0,0,
5,"SCHOOL CITY OF HAMMOND","WARREN G HARDING ELEM SCH","WG HARDING ES",4710,4453,"A","P",111,102,99,0,0,0,
5,"SCHOOL CITY OF HAMMOND","WASHINGTON IRVING ELEM SCH","W IRVING ES",4710,4455,"A","P",86,78,84,0,0,0,
5,"SCHOOL CITY OF HAMMOND","THOMAS JEFFERSON ELEM SCH","TJEFFERSON EH",4710,4457,"A","P",78,64,79,0,0,0,
5,"SCHOOL CITY OF HAMMOND","KENWOOD ELEMENTARY SCHOOL","KENWOOD ES",4710,4459,"A","P",54,48,46,0,0,0,
5,"SCHOOL CITY OF HAMMOND","LAFAYETTE ELEMENTARY SCHOOL","LAFAYETTE E H",4710,4461,"A","P",70,65,49,0,0,0,
5,"SCHOOL CITY OF HAMMOND","ABRAHAM LINCOLN ELEM SCH","A LINCOLN E H",4710,4463,"A","P",98,108,95,0,0,0,
5,"SCHOOL CITY OF HAMMOND","MAYWOOD ELEMENTARY SCHOOL","MAYWOOD ES",4710,4465,"A","P",66,86,65,0,0,0,
5,"SCHOOL CITY OF HAMMOND","MORTON ELEMENTARY SCHOOL","MORTON ES",4710,4469,"A","P",125,129,114,0,0,0,
5,"SCHOOL CITY OF HAMMOND","LEW WALLACE ELEMENTARY SCHOOL","LEW WALLACE E",4710,4479,"A","P",52,53,52,0,0,0,
5,"SCHOOL CITY OF HAMMOND","FRANK O'BANNON ELEMENTARY SCHOOL","FRANK OBANNON",4710,4484,"A","P",80,115,98,0,0,0,
5,"SCHOOL TOWN OF HIGHLAND","HIGHLAND MIDDLE SCHOOL","HIGHLAND MS H",4720,4283,"A","P",0,0,0,0,247,306,
5,"SCHOOL TOWN OF HIGHLAND","JUDITH MORTON JOHNSTON ELEM","JUDITH MORTON",4720,4285,"A","P",55,60,58,61,0,0,
5,"SCHOOL TOWN OF HIGHLAND","MILDRED MERKLEY ELEM SCHOOL","M MERKLEY ES",4720,4290,"A","P",58,58,63,56,0,0,
5,"SCHOOL TOWN OF HIGHLAND","SOUTHRIDGE ELEMENTARY SCHOOL","SOUTHRIDGE ES",4720,4301,"A","P",61,89,86,85,0,0,
5,"SCHOOL TOWN OF HIGHLAND","ALLEN J WARREN ELEM SCH","AJ WARREN ES",4720,4303,"A","P",58,60,58,54,0,0,
5,"SCHOOL CITY OF HOBART","HOBART MIDDLE SCHOOL","HOBART MS",4730,4309,"A","P",0,0,0,309,362,303,
5,"SCHOOL CITY OF HOBART","LIBERTY ELEMENTARY SCHOOL","LIBERTY ES HO",4730,4317,"A","P",86,100,77,0,0,0,
5,"SCHOOL CITY OF HOBART","RIDGE VIEW ELEMENTARY SCHOOL","RIDGE VIEW ES",4730,4325,"A","P",78,49,59,0,0,0,
5,"SCHOOL CITY OF HOBART","JOAN MARTIN ELEMENTARY SCHOOL","JOAN MARTIN E",4730,4327,"A","P",142,138,148,0,0,0,
5,"SCHOOL TOWN OF MUNSTER","WILBUR WRIGHT MIDDLE SCHOOL","W WRIGHT MS",4740,4333,"A","P",0,0,0,303,293,348,
5,"SCHOOL TOWN OF MUNSTER","JAMES B EADS ELEMENTARY SCH","JAMES B EADS",4740,4337,"A","P",78,89,102,0,0,0,
5,"SCHOOL TOWN OF MUNSTER","ERNEST R ELLIOTT ELEM SCH","ER ELLIOTT ES",4740,4341,"A","P",69,75,81,0,0,0,
5,"SCHOOL TOWN OF MUNSTER","FRANK H HAMMOND ELEM SCH","FH HAMMOND ES",4740,4343,"A","P",118,106,120,0,0,0,
5,"WHITING SCHOOL CITY","WHITING MIDDLE SCHOOL","WHITING MS",4760,4356,"A","P",0,0,0,80,75,76,
5,"WHITING SCHOOL CITY","NATHAN HALE ELEMENTARY SCHOOL","NATHAN HALE E",4760,4361,"A","P",65,75,63,0,0,0,
5,"CASS TOWNSHIP SCHOOLS","WANATAH PUBLIC SCHOOL","WANATAHPUBLIC",4770,4369,"A","P",26,20,18,25,33,20,
5,"NEW PRAIRIE UNITED SCHOOL CORP","PRAIRIE VIEW ELEMENTARY SCH","PRAIRIE VIEWE",4805,4679,"A","P",58,69,62,0,0,0,
5,"NEW PRAIRIE UNITED SCHOOL CORP","ROLLING PRAIRIE ELEM SCH","ROLLINGPRAIRI",4805,4693,"A","P",85,86,80,0,0,0,
5,"NEW PRAIRIE UNITED SCHOOL CORP","NEW PRAIRIE MIDDLE SCHOOL","NEW PRAIRIE J",4805,7345,"A","P",0,0,0,247,223,232,
5,"NEW PRAIRIE UNITED SCHOOL CORP","OLIVE TOWNSHIP ELEM SCH","OLIVE TWNSHIP",4805,7349,"A","P",76,65,83,0,0,0,
5,"M S D OF NEW DURHAM TOWNSHIP","WESTVILLE ELEMENTARY SCHOOL","WESTVILLE ES",4860,4699,"A","P",73,62,74,60,0,0,
5,"M S D OF NEW DURHAM TOWNSHIP","WESTVILLE HIGH SCHOOL","WESTVILLE HS",4860,4701,"A","P",0,0,0,0,76,77,
5,"DEWEY PRAIRIE CONSOLIDATED SCHOOL CORPORATION","LA CROSSE ELEM & HIGH SCHOOL","LA CROSSE ELE",4900,4649,"A","P",10,10,8,0,0,0,
5,"LaPorte Community Schools ","INDIAN TRAIL ELEM SCH","INDIAN TRAIL",4945,4707,"A","P",46,67,54,0,0,0,
5,"LaPorte Community Schools ","KESLING MIDDLE SCHOOL","KESLING MIDDL",4945,4717,"A","P",0,0,0,277,257,278,
5,"LaPorte Community Schools ","KINGSFORD HEIGHTS ELEM SCH","KINGSFORD HEI",4945,4721,"A","P",41,52,52,0,0,0,
5,"LaPorte Community Schools ","KINGSBURY ELEMENTARY SCHOOL","KINGSBURY ELE",4945,4727,"A","P",53,67,66,0,0,0,
5,"LaPorte Community Schools ","PAUL F BOSTON MIDDLE SCHOOL","PAUL F BOSTON",4945,4745,"A","P",0,0,0,252,243,260,
5,"LaPorte Community Schools ","HAILMANN ELEMENTARY SCHOOL","HAILMANN ELEM",4945,4749,"A","P",68,64,70,0,0,0,
5,"LaPorte Community Schools ","F WILLARD CRICHFIELD ELEM SCH","F WILLARD CRI",4945,4753,"A","P",88,84,94,0,0,0,
5,"LaPorte Community Schools ","LINCOLN ELEMENTARY SCHOOL","LINCOLN ELA",4945,4757,"A","P",49,53,52,0,0,0,
5,"LaPorte Community Schools ","RILEY ELEMENTARY SCHOOL","RILEY ELELA",4945,4767,"A","P",52,55,57,0,0,0,
5,"LaPorte Community Schools ","HANDLEY ELEMENTARY SCHOOL","HANDLEY ELEME",4945,4773,"A","P",62,64,67,0,0,0,
5,"MICHIGAN CITY AREA SCHOOLS","COOLSPRING ELEMENTARY SCHOOL","COOLSPRING ES",4925,4373,"A","P",40,56,47,0,0,0,
5,"MICHIGAN CITY AREA SCHOOLS","SPRINGFIELD ELEMENTARY SCHOOL","SPRINGFIELD E",4925,4713,"A","P",46,66,49,0,0,0,
5,"MICHIGAN CITY AREA SCHOOLS","ELSTON MIDDLE SCHOOL","ELSTON MS",4925,4715,"A","P",0,0,0,210,196,231,
5,"MICHIGAN CITY AREA SCHOOLS","MARTIN T KRUEGER MIDDLE SCH","MT KRUEGER JR",4925,4788,"A","P",0,0,0,124,113,119,
5,"MICHIGAN CITY AREA SCHOOLS","BARKER MIDDLE SCH","BARKER JRHS",4925,4789,"A","P",0,0,0,141,139,146,
5,"MICHIGAN CITY AREA SCHOOLS","EDGEWOOD ELEMENTARY SCHOOL","EDGEWOOD ES M",4925,4805,"A","P",63,60,57,0,0,0,
5,"MICHIGAN CITY AREA SCHOOLS","LAKE HILLS ELEMENTARY SCHOOL","MULLEN ES",4925,4811,"A","P",52,73,59,0,0,0,
5,"MICHIGAN CITY AREA SCHOOLS","JOY ELEMENTARY SCHOOL","JOY ES",4925,4821,"A","P",63,63,57,0,0,0,
5,"MICHIGAN CITY AREA SCHOOLS","KNAPP ELEMENTARY SCHOOL","KNAPP ES",4925,4825,"A","P",50,70,70,0,0,0,
5,"MICHIGAN CITY AREA SCHOOLS","NIEMANN ELEMENTARY SCHOOL","NIEMANN ES",4925,4829,"A","P",57,56,35,0,0,0,
5,"MICHIGAN CITY AREA SCHOOLS","MARSH ELEMENTARY SCHOOL","MARSH ES",4925,4833,"A","P",38,47,47,0,0,0,
5,"MICHIGAN CITY AREA SCHOOLS","PINE ELEMENTARY SCHOOL","PINE ES",4925,6829,"A","P",62,46,50,0,0,0,
5,"SOUTH CENTRAL COM SCHOOL CORP","SOUTH CENTRAL ELEM SCHOOL","S CENTRAL E U",4940,4734,"A","P",57,60,70,73,0,0,
5,"SOUTH CENTRAL COM SCHOOL CORP","SOUTH CENTRAL JR-SR HIGH SCH","S CENTRAL J U",4940,4737,"A","P",0,0,0,0,77,84,
5,"NORTH LAWRENCE COM SCHOOLS","FAYETTEVILLE ELEMENTARY SCH","FAYETTEVILLE",5075,4857,"A","P",32,30,37,0,0,0,
